id,name,rating,posts,likes,comments,r_shares,r_comments,r_likes,r_commentLikes
1001142283295190,Robert Hensbergen,2,0,1,0,0,0,0,0
10209574438020809,Matu Andrada,2,0,1,0,0,0,0,0
539149832957745,Mohamed Touré,2,0,1,0,0,0,0,0
10207331722228847,Kaleb Gilbert,2,0,1,0,0,0,0,0
975978639157493,Kodi Michalski,2,0,1,0,0,0,0,0
908869105899980,Cesar Z Gamez Macias,2,0,1,0,0,0,0,0
931259753659912,Cris Marvin,2,0,1,0,0,0,0,0
259895194356125,Taissa Story Walker,2,0,1,0,0,0,0,0
1608577116132086,Rishabh Magar Pun,2,0,1,0,0,0,0,0
10154075015774817,Kaxo,2,0,1,0,0,0,0,0
704129253060155,Victor Ariel,2,0,1,0,0,0,0,0
1006072729474945,Siwakorn Sangthongsook,4,0,2,0,0,0,0,0
1305707806109553,Yeboah Dennis,2,0,1,0,0,0,0,0
893489867413477,Tatiana Montolio Marti,2,0,1,0,0,0,0,0
1695998973999628,Ch Imran,6,0,3,0,0,0,0,0
792943304184916,Sarunyu Jaruchart,2,0,1,0,0,0,0,0
1768301136725104,Võ Lê Thành Đạt,2,0,1,0,0,0,0,0
227150694308820,James Freerunning PK,2,0,1,0,0,0,0,0
492712280912058,Isaac Manzano,2,0,1,0,0,0,0,0
1052305811481805,Rudy Alvarez Martinez,2,0,1,0,0,0,0,0
565404503614802,Paweł Florczak,2,0,1,0,0,0,0,0
835407153252045,Luis Antonio,2,0,1,0,0,0,0,0
1693005784308426,Bartek Gaździuk,2,0,1,0,0,0,0,0
678960748905972,Matt Zyulev,4,0,2,0,0,0,0,0
10154117654482188,Alicia Rojas,2,0,1,0,0,0,0,0
198948457163319,Erica Nathan,2,0,1,0,0,0,0,0
490699087800415,Ax Rabby,2,0,1,0,0,0,0,0
185064525219310,Mustapha Pk,4,0,2,0,0,0,0,0
237478463273398,George Unq II,2,0,1,0,0,0,0,0
860236664105474,Manny Diaz,46,0,23,0,0,0,0,0
10156768222090111,Jaden Healey,2,0,1,0,0,0,0,0
10153532590544071,Sivam Chan,2,0,1,0,0,0,0,0
486450514885406,B Boy Jini,2,0,1,0,0,0,0,0
916616355062955,Bryan Nguyen,11,0,2,2,0,0,0,1
916602515047637,Adrian Petrušenko,26,2,1,1,0,3,1,0
819133858199022,Thomas Russo,2,0,1,0,0,0,0,0
1368857626473721,Dario Dominguez,2,0,1,0,0,0,0,0
1709322682689700,Nicoleta Mikichuk,62,0,28,2,0,0,0,0
888585627887238,Andrea Carlucci,2,0,1,0,0,0,0,0
1138869086142419,Tony Oland Andorsen,2,0,1,0,0,0,0,0
10153904453063394,Necirvan Taysun,2,0,1,0,0,0,0,0
817880731675664,Gabriel Mateus S Rosário,11,0,4,1,0,0,0,0
10208457045959806,Jorge Castro-Otano,4,0,2,0,0,0,0,0
964448370263115,Levi Lyons,4,0,2,0,0,0,0,0
1075619372481039,Jánosi Hunor,2,0,1,0,0,0,0,0
221197888242170,Terry Pk Bogard,2,0,1,0,0,0,0,0
1182996595074682,Hedrick Harry,2,0,1,0,0,0,0,0
1593680774284684,Takam Todo,2,0,1,0,0,0,0,0
569339169906481,Rohit Blue,2,0,1,0,0,0,0,0
929442203829606,Manveer Singh,2,0,1,0,0,0,0,0
938118682972125,Rashmi Saxena,2,0,1,0,0,0,0,0
1762828030629126,John Russ,4,0,2,0,0,0,0,0
974934892587820,박예찬,8,0,4,0,0,0,0,0
1995794747312234,Lukella Nichols,2,0,1,0,0,0,0,0
1247214511975053,Johnathan Phan,12,0,6,0,0,0,0,0
258454567832368,공민욱,2,0,1,0,0,0,0,0
676378282503770,Sindre Østerhus,4,0,2,0,0,0,0,0
1161721760539091,Peter Cleverley,4,0,2,0,0,0,0,0
10201810192294670,Simon Lambert,12,0,6,0,0,0,0,0
1662099170708049,장진혁,2,0,1,0,0,0,0,0
1317216654972271,John Steward Ronokarijo,2,0,1,0,0,0,0,0
1311093465572748,Juliana Angeline Fernandez,2,0,1,0,0,0,0,0
10156814096575080,Alex Witte,2,0,1,0,0,0,0,0
1083424178365974,Jesus Manuel Grijalva Aguilar,2,0,1,0,0,0,0,0
1165931580088491,Rine Holtan,2,0,1,0,0,0,0,0
1004776849600639,Manuel Alejandro Guerrero Romero,4,0,2,0,0,0,0,0
267540853578784,Leonardo Pezzola,2,0,1,0,0,0,0,0
969540219794738,Lugenne Emelina,2,0,1,0,0,0,0,0
465199470353820,Songpol Krairut,4,0,2,0,0,0,0,0
813303035481062,Davud Coralic,2,0,1,0,0,0,0,0
853680771428200,Simone Giangreco,2,0,1,0,0,0,0,0
827059054093528,Justin Schumacher,2,0,1,0,0,0,0,0
1585359498442002,Filippo Ermini,2,0,1,0,0,0,0,0
482735351919461,Inola Jgr,2,0,1,0,0,0,0,0
1039816082758568,Alexis Gonzalez Torres,2,0,1,0,0,0,0,0
1109902995694830,Tomas Noreika,6,0,1,1,0,0,0,1
977804405648994,Lorran Denadai,12,0,6,0,0,0,0,0
1729543727330268,Beni Szappanos,39,3,9,0,0,0,3,0
1710855459172709,Oscar Chau,4,0,2,0,0,0,0,0
1071126272926060,Rofanddi Rahmad,9,0,3,1,0,0,0,0
10156283929610265,Calven Wang,74,0,37,0,0,0,0,0
10207846129888325,Viktor Din Dröm Abrahamsson,3,0,0,1,0,0,0,0
10208185213001052,Tiffany Do,2,0,1,0,0,0,0,0
1023890484320107,Tyler Ghaffari,2,0,1,0,0,0,0,0
10206765756768803,JD Rocha,16,0,8,0,0,0,0,0
1870941683132701,Mooseki,2,0,1,0,0,0,0,0
1721029111514589,Trần Thế,2,0,1,0,0,0,0,0
1208169995874146,Nico Hartmann,6,0,3,0,0,0,0,0
10207484034394007,Matthew Berubee,10,0,5,0,0,0,0,0
1732975566916680,Fifou Oop IrOoh,13,0,5,1,0,0,0,0
977587209015423,Jose D. Delacruz,2,0,1,0,0,0,0,0
10154033738632246,Dom Ino,16,0,8,0,0,0,0,0
1790875254474082,Kevin Dass,2,0,1,0,0,0,0,0
457447454439962,Thích Âm Chân Nhân,4,0,2,0,0,0,0,0
462874857256902,Ussama Inluot,13,0,1,3,0,0,0,2
1025584797535401,Mad Mix,2,0,1,0,0,0,0,0
1055174911208866,Adam Vrigian,4,0,2,0,0,0,0,0
1036402653111577,Kryštof Regner,36,0,18,0,0,0,0,0
964667716942602,Modestas Sysko,2,0,1,0,0,0,0,0
784074191736809,Lennon Borges,8,0,4,0,0,0,0,0
196969864021727,Melano Ronaldo,2,0,1,0,0,0,0,0
10153207450838424,Brett Curry,2,0,1,0,0,0,0,0
1592912167694300,Curtis Wood,113,2,16,1,0,9,20,1
10206527713333109,Zachary T. Yancy,8,0,4,0,0,0,0,0
10206380258405006,Charles Howl,10,0,5,0,0,0,0,0
465089367032199,Derek Lee,2,0,1,0,0,0,0,0
843667012428457,박영호,2,0,1,0,0,0,0,0
839892719464907,팀 나르샤 강동점,2,0,1,0,0,0,0,0
1595534957435501,김모세,2,0,1,0,0,0,0,0
550921471757464,이성천,2,0,1,0,0,0,0,0
1120544711310244,Turpal Parcour Korigov,26,0,7,2,0,0,0,6
1688612151390808,Jhormand Cb,2,0,1,0,0,0,0,0
844198802376329,Nour Eddine,36,0,18,0,0,0,0,0
554752907969453,Edo Jacob,19,0,3,4,0,0,0,1
988558504567002,Jason Berrou,99,0,20,16,0,0,0,11
1692696354319225,Vishnu Verma,40,0,17,2,0,0,0,0
1198276146881860,Memo Mostafa,2,0,1,0,0,0,0,0
1108693149172423,Daniel Neubauer,2,0,1,0,0,0,0,0
915892631865244,Chip Johnson,11,0,4,1,0,0,0,0
1246888762005196,Bernard Williams Jr.,2,0,1,0,0,0,0,0
967854593276413,Chris Giordano,145,4,1,1,0,7,49,1
577643629066599,Adarsh Cripz,6,0,3,0,0,0,0,0
1007276679357501,Khatryel Costa,6,0,3,0,0,0,0,0
2004199193137544,Zieky Dhirga Satrio,13,1,0,0,0,2,1,0
1145711062146804,Olivier Laflamme,225,0,106,3,0,0,0,4
10201751658271149,Jessica Alice,24,0,12,0,0,0,0,0
994016067379702,이창식,2,0,1,0,0,0,0,0
1726870877595350,Ali Ghazanfar,2,0,1,0,0,0,0,0
825740020903499,Henrik Østrem,2,0,1,0,0,0,0,0
10208336713471336,Alejandro Galán,5,0,1,1,0,0,0,0
1696095420607376,Alex Alx,2,0,1,0,0,0,0,0
1534847596835551,Ngọc Nhân,4,0,2,0,0,0,0,0
596790293822411,Ron Bass,8,0,4,0,0,0,0,0
10209447088079967,Moiselle Marin,4,0,2,0,0,0,0,0
586612321497045,Haseeb Sultani,16,0,8,0,0,0,0,0
1006628259390776,Tango Su Chen,6,0,3,0,0,0,0,0
1120452274666846,Yaw Cong Chong,8,0,4,0,0,0,0,0
596638053833924,Nezmar Boy Akatsuki,2,0,1,0,0,0,0,0
571111813070645,Karthik Channaiah,22,0,11,0,0,0,0,0
10204741943148491,Dylan Wilson,6,0,3,0,0,0,0,0
941885189227610,Heather Perdelwitz,6,0,3,0,0,0,0,0
10209797989213262,Robinson Jimenez,3,0,0,1,0,0,0,0
989495691088405,Franck Menut,2,0,1,0,0,0,0,0
10208303346095104,Tommi Gustafsson,2,0,1,0,0,0,0,0
10156081429420311,Chris Hutcheson,13,0,3,2,0,0,0,1
1020443708040962,Ali Zioud,46,0,18,3,0,0,0,1
864026540393833,Alex Henderson,2,0,1,0,0,0,0,0
580097985501141,Jordan Pence,4,0,2,0,0,0,0,0
1094254587283536,Jorge Andres Gomez,4,0,2,0,0,0,0,0
846233238839582,Kavita Rani,31,0,11,3,0,0,0,0
1078214248889451,Lucy Lemon Sternhell,2,0,1,0,0,0,0,0
1203275626349798,Alberto Garcia,10,0,5,0,0,0,0,0
10208369494549089,Francesco Rovere,8,0,4,0,0,0,0,0
10156348225345083,Daniel Armando Fossan,2,0,1,0,0,0,0,0
1013842845330823,Luis Valencia,69,1,5,4,0,11,3,3
1094467607278118,Alfredo Andrade,12,0,6,0,0,0,0,0
10207404412413197,Ofir Glick,63,0,30,1,0,0,0,0
981149571981577,Ronny Sanchez,118,3,29,0,0,3,18,0
1014205111949494,Nico Aguilar,4,0,2,0,0,0,0,0
678619038927368,Ridelson Medeiros,4,0,2,0,0,0,0,0
1088477831190697,Ben Mckittrick,4,0,2,0,0,0,0,0
770687963032253,Ryan Thomas Scott McMillan,7,0,1,1,0,0,0,2
10209349681729469,Rune Frank Mogensen,16,0,8,0,0,0,0,0
603400140811,Jude Grayson,21,0,5,3,0,0,0,2
995078243921088,Alex Ruben,8,0,4,0,0,0,0,0
1000168626742402,Dawid Nowaczyk,6,0,3,0,0,0,0,0
1039454542795404,Rene Callesen,22,0,8,2,0,0,0,0
1116369585059714,Ben Katchanski,2,0,1,0,0,0,0,0
1090152237695035,Pætur Turiðarson Skipanes,4,0,2,0,0,0,0,0
819061878238011,Kevin Doh,6,0,3,0,0,0,0,0
10204985514552525,George Marko,6,0,3,0,0,0,0,0
1758949761006723,Ismail Mohamud,4,0,0,1,0,0,0,1
1043491055725544,Erik Krauff,2,0,1,0,0,0,0,0
10154139948412360,Luis Costa,49,4,1,3,0,4,3,0
1002588333149946,Andres I. Yong,24,0,12,0,0,0,0,0
1757220491175066,Lulu Gaviria,4,0,2,0,0,0,0,0
900693620039863,Marcel Nieczypor,6,0,0,2,0,0,0,0
1134981139877938,Jose Carlos Garcia,22,0,5,3,0,0,0,3
563697247134446,Hellen Busse,2,0,1,0,0,0,0,0
1044857762239404,Kevin Pernokaj,10,0,0,3,0,0,0,1
706415976124703,Przemek Scholtz,2,0,1,0,0,0,0,0
1192775264068997,Checho Santiago,4,0,2,0,0,0,0,0
10207598781389931,Vicky Zhang,2,0,1,0,0,0,0,0
10154674700699989,Chanelle Qi,2,0,1,0,0,0,0,0
976975325726002,Hossni Mhaidra,2,0,1,0,0,0,0,0
927845000666974,Fan Fanani,2,0,1,0,0,0,0,0
1015422198518714,Joshua Ronald Ignjatovic,2,0,1,0,0,0,0,0
495718353954133,Tiêu Khách,2,0,1,0,0,0,0,0
894081850680938,Donovan Noland,4,0,2,0,0,0,0,0
10204576034435386,Samuel Babyhulk Leon,12,0,6,0,0,0,0,0
10209546555330076,Esteban Aaron Sepúlveda Bastías,2,0,1,0,0,0,0,0
1001141666631266,Cristobal Nuñez Troncozo,2,0,1,0,0,0,0,0
10209017850345979,Héctor Ivan Muñoz,2,0,1,0,0,0,0,0
10153884260079543,Chase Morales,4,0,2,0,0,0,0,0
10208034322548606,Aaron Quano,2,0,1,0,0,0,0,0
1547653382230019,Alberto Garcia,2,0,1,0,0,0,0,0
812812428863468,Adam King,2,0,1,0,0,0,0,0
1193879707319445,Da Nial,2,0,1,0,0,0,0,0
223867521303965,Төөгий Зоогий,2,0,1,0,0,0,0,0
736896409776697,Notis WeeZyy,2,0,1,0,0,0,0,0
996869863739342,'Γιαννης Κσ',2,0,1,0,0,0,0,0
852597931515647,Gabriele Grossano,24,0,4,5,0,0,0,1
10153899710957180,Simba Tevera,5,0,1,1,0,0,0,0
1687995954786196,Joshua Muñoz,8,0,2,1,0,0,0,1
1003927529662720,Juanmaa Carabajal,10,0,5,0,0,0,0,0
10209585395619778,Francko Emilio,4,0,2,0,0,0,0,0
10153518256396156,Ovando Carter,31,2,3,3,0,0,2,2
10206520700684428,Jay Son Sha Mraj,6,0,1,1,0,0,0,1
10209336234312695,Héctor Álvarez,4,0,2,0,0,0,0,0
10207149740954709,Matt Jones,8,0,4,0,0,0,0,0
926594310755421,Bathina Krishna Chaitanya Gowda,10,0,5,0,0,0,0,0
482389781946814,Italo RD,43,1,19,0,0,0,0,0
1263164727042963,Matthew Amican,2,0,1,0,0,0,0,0
661780837256091,Arnas Talačka,238,2,32,7,0,30,12,29
220003375036379,Pa Sa,2,0,1,0,0,0,0,0
1203602329663709,Aaron Odum,2,0,1,0,0,0,0,0
10153195714475205,Jason Imperio,2,0,1,0,0,0,0,0
514467232011802,Trisha Van Haga,2,0,1,0,0,0,0,0
998082263561855,Ahmand Johnson,4,0,2,0,0,0,0,0
10206452371494376,Jake Juntunen,10,0,5,0,0,0,0,0
10153521567496161,Kik Trix,2,0,1,0,0,0,0,0
1156631384381943,Deivid Martinez PK,2,0,1,0,0,0,0,0
931542836934670,Javier Castro,2,0,1,0,0,0,0,0
586180044879116,Aziz Haidari,2,0,1,0,0,0,0,0
10153354455025886,Burhan Kuca Oğlan,2,0,1,0,0,0,0,0
240123373006734,Katherine Montero,2,0,1,0,0,0,0,0
548821375278897,Paweł Zakrzewski,2,0,1,0,0,0,0,0
10153048907362100,Harry Beasley,2,0,1,0,0,0,0,0
1120254961369911,Sergei Fedotov,2,0,1,0,0,0,0,0
10209025097122658,Steven Allan Holmes,2,0,1,0,0,0,0,0
780368902090091,Mikel Dresai,4,0,2,0,0,0,0,0
1250942074935800,Eetu Ranta,2,0,1,0,0,0,0,0
141727489521811,Wrong MadHatter,2,0,1,0,0,0,0,0
483835518471751,N Joy Dojimoko,2,0,1,0,0,0,0,0
1329662560382472,Jack Wilkin,63,1,0,0,0,4,23,0
1115037431880618,Artem Filiniuk,6,0,3,0,0,0,0,0
850348105076184,Welinton Rodrigues,4,0,2,0,0,0,0,0
1703663086572918,김령기,4,0,2,0,0,0,0,0
1146052665439392,Lee-andre Walker,15,0,2,2,0,0,0,5
1172814756096236,Trey Snead,4,0,2,0,0,0,0,0
966228863454113,Tam Nguyen,10,0,5,0,0,0,0,0
1078995928809272,Philippe Ducharme,4,0,2,0,0,0,0,0
1154865787878275,Ninjinha Fernandes,6,0,3,0,0,0,0,0
555437394627586,Oretas Potapov,34,1,5,0,0,3,5,0
1116945051678744,Jonathan Alberto Encarnacion,11,0,4,1,0,0,0,0
570046436493115,Hà Roùn Tràcéùr,12,0,6,0,0,0,0,0
762692910534410,Arjun Axelz,20,0,10,0,0,0,0,0
1780976078781268,Anthony Molluso,18,0,9,0,0,0,0,0
10209591490927899,Mehdi Berrahal,2,0,1,0,0,0,0,0
574128512761677,Muhammad Vicky,6,0,3,0,0,0,0,0
636891629807231,Jacob R Padilla,4,0,2,0,0,0,0,0
1733589780215745,Joshua Schwarz,144,1,39,6,0,6,12,1
1061059030571999,Hoàng Đức Minh,25,0,2,4,0,0,0,9
991582080887726,Nabeela Bint Ishaque,2,0,1,0,0,0,0,0
10153081045166962,Jeremie Baylon,4,0,2,0,0,0,0,0
934798276639678,Ayu Murni Asih,2,0,1,0,0,0,0,0
200943586913890,Shvan Bravo,4,0,2,0,0,0,0,0
10154261098438265,Daniel Rice,240,3,0,0,0,1,111,0
1997087460523778,Alexandra Vo,2,0,1,0,0,0,0,0
571391846361647,Tati Stoll,2,0,1,0,0,0,0,0
908938982533451,Sven Kall,2,0,1,0,0,0,0,0
1053087888085352,Carolin Kra,2,0,1,0,0,0,0,0
1046991762033222,Linda Kettmann,2,0,1,0,0,0,0,0
995674480518989,Simon Kopfmann,2,0,1,0,0,0,0,0
999133126841445,Theron Brown,2,0,1,0,0,0,0,0
1058456377561108,Fabio Kiehnle,2,0,1,0,0,0,0,0
1104543696278434,Joy Wetzel,2,0,1,0,0,0,0,0
1154879201203618,Melina Corleis,2,0,1,0,0,0,0,0
909197755863334,Katrin Just,2,0,1,0,0,0,0,0
1170924419618553,Lukas Krüger,2,0,1,0,0,0,0,0
1042379699132108,Maritta Bok,2,0,1,0,0,0,0,0
10208649357529764,Thomas Grinier Mibu,4,0,2,0,0,0,0,0
2028320880726353,曾伟豪,2,0,1,0,0,0,0,0
1775917122632173,박진권,2,0,1,0,0,0,0,0
887840811326871,Gerardo Domínguez,2,0,1,0,0,0,0,0
666781763462609,金英雄,2,0,1,0,0,0,0,0
911596998961875,Ethan Gwynne,4,0,2,0,0,0,0,0
1025983620826824,Chamseddine Sebei,2,0,1,0,0,0,0,0
1046197618760554,Szymon Bogatko,2,0,1,0,0,0,0,0
1759067290971344,Dylan Wilson Llanos Condori,2,0,1,0,0,0,0,0
1722925461299030,Aris Li,2,0,1,0,0,0,0,0
2003593756531636,Vuong Nguyenminh,2,0,1,0,0,0,0,0
1719394061609686,오정헌,10,0,5,0,0,0,0,0
562804553869369,Victoria Sims,2,0,1,0,0,0,0,0
1131813100216345,Rocketer Been,2,0,1,0,0,0,0,0
282105755454642,Quỷ Con,2,0,1,0,0,0,0,0
833770423394104,Gita Trepkevičiūtė,2,0,1,0,0,0,0,0
978992418821855,Jagger Mcdonald,3,0,0,1,0,0,0,0
615295058624199,Guilherme Juninho,66,2,4,8,0,2,7,4
10208171840517417,Andrew Wolff,14,0,1,4,0,0,0,0
991731424242437,Kristiyan Cvetanov,2,0,1,0,0,0,0,0
1515304975433518,Houssem Souda,2,0,1,0,0,0,0,0
10153896178699713,Energy Tricker,14,1,2,1,0,0,0,2
327134907338565,Bboy Dahmane Mzabi,2,0,1,0,0,0,0,0
1312457545437907,BAli Coiff,2,0,1,0,0,0,0,0
833519133435964,Angela Liu,2,0,1,0,0,0,0,0
579326168892119,Farhad Khademi,2,0,1,0,0,0,0,0
1047291468691691,Ky Ra,4,0,2,0,0,0,0,0
1124191774279328,Ahmed Hassan,2,0,1,0,0,0,0,0
478025465730566,Yuya Miyauchi,8,0,4,0,0,0,0,0
912348792196654,Îssǿ Îdr,2,0,1,0,0,0,0,0
10154138786131934,Hans Laier Højer,2,0,1,0,0,0,0,0
237484569939535,Felipe Vermiglio,4,0,2,0,0,0,0,0
1052478158157272,Adrian Malo,2,0,1,0,0,0,0,0
10201323813775577,Caleb Loy,2,0,1,0,0,0,0,0
237500379934360,Brayan Soares,2,0,1,0,0,0,0,0
1008234452531146,Kelly Payne,2,0,1,0,0,0,0,0
10201843319120178,Florian Chevrier,10,0,5,0,0,0,0,0
828612207244670,Andres Jimenez Rivera,4,0,2,0,0,0,0,0
542243499260428,Waciim Creed Neuftrooa,2,0,1,0,0,0,0,0
10204326697006427,Matty Subritzky,4,0,2,0,0,0,0,0
10153906624302173,Simon Stenbæk Madsen,2,0,1,0,0,0,0,0
10102461032313918,Califf Guzman,2,0,1,0,0,0,0,0
818659331490077,Tricktheory,2,0,1,0,0,0,0,0
10208200025461038,Oscar Aguilar,2,0,1,0,0,0,0,0
1029302827146120,Orim La Brope,2,0,1,0,0,0,0,0
977474838997611,Diegho Otarola,4,0,2,0,0,0,0,0
970793609677920,Mika Shay,2,0,1,0,0,0,0,0
542892172546416,Ingrid Vargas,2,0,1,0,0,0,0,0
1009877805773732,Kiandre Blair,4,0,2,0,0,0,0,0
945483568902451,Sophie Villalba,2,0,1,0,0,0,0,0
853840314738020,Tajus Sicowok Brandhal Phopies,2,0,1,0,0,0,0,0
1248360408526676,Ismaïl Fortier,8,0,4,0,0,0,0,0
786978694769616,Ghani Abadá-Capoeira,10,0,5,0,0,0,0,0
10153441980286434,Chris Duncan,2,0,1,0,0,0,0,0
1040443432701987,Henry Fabián,2,0,1,0,0,0,0,0
1722345048048070,Kassym Zhumaguzhin,2,0,1,0,0,0,0,0
458210974377976,Sonny Michael,2,0,1,0,0,0,0,0
10156116260095145,Scott Tolerances Knight,2,0,1,0,0,0,0,0
913466722078232,Wagner Mota,2,0,1,0,0,0,0,0
1276808575666191,Adande Woodsley,2,0,1,0,0,0,0,0
827019974069546,Juan Gallego,2,0,1,0,0,0,0,0
10209088488711286,Laura Pedreros,2,0,1,0,0,0,0,0
10209247242682948,FUlaniitho Eiizon,2,0,1,0,0,0,0,0
670764613066679,Shay Vahav,2,0,1,0,0,0,0,0
1007300582659854,Jay ParkwayDrive Mcleod,2,0,1,0,0,0,0,0
10201754320775942,Mattia Putero,8,0,4,0,0,0,0,0
998435226906849,Rasik Mohamed,4,0,2,0,0,0,0,0
1364609083565326,Remedios Martínez Rodríguez,2,0,1,0,0,0,0,0
1601792503480733,Clifton Wabu,4,0,2,0,0,0,0,0
801854896591930,Hussein Mobarek,16,0,3,3,0,0,0,1
1708080286099977,Constantin Sk,2,0,1,0,0,0,0,0
501339633407466,Nidheesh Nidhi,2,0,1,0,0,0,0,0
1731974110381951,Elias Saebu,2,0,1,0,0,0,0,0
1039730729411060,Siim Türbsal,13,0,5,1,0,0,0,0
990469597704531,Ale Williman,7,0,2,1,0,0,0,0
1073635106027243,Carlos Adrian Perez Perez,77,0,37,1,0,0,0,0
1779087968989953,Lactomenia Soulxo,18,0,7,1,0,0,0,1
222999424734332,Sagar Rajput,2,0,1,0,0,0,0,0
1708306406124948,Avinash Bhagat,2,0,1,0,0,0,0,0
1534408536864446,Harsh Das,2,0,1,0,0,0,0,0
10209728256150029,Jimmy Walker,10,0,5,0,0,0,0,0
552014381632134,Evelina Kazragyte,2,0,1,0,0,0,0,0
1054508531273997,Mahmoud Atgx,6,0,3,0,0,0,0,0
10207217271462441,Tomas Frederik Lübeck,4,0,2,0,0,0,0,0
1321154817912872,Mëhërvän Singh,8,0,4,0,0,0,0,0
1012984048771564,Damian Krystian Kot,2,0,1,0,0,0,0,0
1162530250458397,Ghaylen Berhouma,2,0,1,0,0,0,0,0
949685335100201,Gabriel Souza,97,1,46,0,0,0,0,0
1034638923268750,Andersen Eirik,3,0,0,1,0,0,0,0
1724149174467957,Jared Hills,20,0,10,0,0,0,0,0
10208059329433055,Bilel Madaci,4,0,2,0,0,0,0,0
10204764954482731,Marco Hui,4,0,2,0,0,0,0,0
732370906905901,오태훈,12,0,6,0,0,0,0,0
637519303053037,Jorge Campillay,4,0,2,0,0,0,0,0
1052359854824094,Vlado Hami,4,0,2,0,0,0,0,0
593078040845328,Lamine Mansouri,2,0,1,0,0,0,0,0
621946531302358,Bryce Fogg,15,0,0,4,0,0,0,3
10209528589155707,Boris Boku Pajic,10,0,5,0,0,0,0,0
612691958888383,Younes Walid Benkhedouma,24,0,12,0,0,0,0,0
1728065820764362,Rares Farcas,6,0,3,0,0,0,0,0
1038407706220940,Lucki Striker,2,0,1,0,0,0,0,0
983712981673498,Ràchid AbÓùýàhià,5,1,0,0,0,0,0,0
1185186814824723,Steven Behn,10,0,3,1,0,0,0,1
10204388609474537,Mårten Holmberg,2,0,1,0,0,0,0,0
1093387884061953,Alexis Stebler,2,0,1,0,0,0,0,0
559420354236399,Carlos Canales,6,0,3,0,0,0,0,0
1063744503698710,Heng December,8,0,4,0,0,0,0,0
10206327657092091,Bir Ger,4,0,2,0,0,0,0,0
1103403593013612,Gaby Almeida,2,0,1,0,0,0,0,0
971205892999142,B Boy Chairspin Brazil,6,0,1,1,0,0,0,1
1746816745549371,Shanky ß-ßoy,2,0,1,0,0,0,0,0
203521473328408,Karéne La Danseuse Faizina,2,0,1,0,0,0,0,0
1887284101498139,Ivanhoe Ulricq Yoro,6,0,3,0,0,0,0,0
982961778459404,Lutfi Kiswane,6,0,3,0,0,0,0,0
1267346666612211,Piotr Karwowski,12,0,6,0,0,0,0,0
617941445020751,Jaki Gersti,2,0,1,0,0,0,0,0
10201536485129700,Young Makavêli,2,0,1,0,0,0,0,0
1050958321636992,Daniel Bandeira,4,0,2,0,0,0,0,0
1775445392675152,Blandine Framnt,2,0,1,0,0,0,0,0
1715540052002108,Daniel Ritter,67,0,27,4,0,0,0,1
941725689295039,Christian Maraj,6,0,3,0,0,0,0,0
10205271001515636,Dan Alex,2,0,1,0,0,0,0,0
10204349612900801,Nikhil Pinto,2,0,1,0,0,0,0,0
1041774805890937,Rovin Rozario,2,0,1,0,0,0,0,0
1601527610164737,Gūdān Wūyā,7,1,0,0,0,0,1,0
1086556751369351,Will Mckenzie,2,0,1,0,0,0,0,0
211895805851883,Leonardo Santos,2,0,1,0,0,0,0,0
941096412672153,Akmal Ridzz,2,0,1,0,0,0,0,0
982479131805685,Celine Benham,2,0,1,0,0,0,0,0
256763744664779,Aouinti Mounir,2,0,1,0,0,0,0,0
259873651021797,Andrea Sannibale,2,0,1,0,0,0,0,0
991307897571650,Nayara Coutinho,2,0,1,0,0,0,0,0
1708004512789288,Kevyn Julio,2,0,1,0,0,0,0,0
1673776039550766,K-keen Combo,2,0,1,0,0,0,0,0
579494728880177,Muhammad Zaki Nasarruddin,2,0,1,0,0,0,0,0
1005627652853595,Fred Oliveira,2,0,1,0,0,0,0,0
1754287011469581,Brodie Ace MacArthur,2,0,1,0,0,0,0,0
10206363050488548,Charles Alexander Roocke,2,0,1,0,0,0,0,0
998464180245403,Gabriel Suski,2,0,1,0,0,0,0,0
1020531967983297,Patryk Jurczak,2,0,1,0,0,0,0,0
996449780441804,Yasmeen Shalaby,2,0,1,0,0,0,0,0
219382301740530,Martika Spychala,6,0,3,0,0,0,0,0
565045667011167,Dũng Traceur,4,0,2,0,0,0,0,0
10208808894077015,Jason Burden,6,0,3,0,0,0,0,0
1094726207235513,Dominik Hammerl,21,0,7,2,0,0,0,1
599258753571721,Dido SC,28,0,14,0,0,0,0,0
462025287330297,Gui Folke,11,0,0,3,0,0,0,2
806494856147818,Charan Gullu,2,0,1,0,0,0,0,0
1002070093179678,Jade Arkel Jules,4,0,0,1,0,0,0,1
1675465732704815,HamdanIi MOhsenn,4,0,0,1,0,0,0,1
943714749029237,Thomas Berry,4,0,2,0,0,0,0,0
10154053163633187,Ilkka Kirjavainen,2,0,1,0,0,0,0,0
1583035902010517,Dan Gis,2,0,1,0,0,0,0,0
10208826606199730,Ray Clemente,2,0,1,0,0,0,0,0
1739440052967308,JD Schwab,2,0,1,0,0,0,0,0
10208392762953086,Tania Delgado Jara,2,0,1,0,0,0,0,0
10205842391153523,Stuart Davies,2,0,1,0,0,0,0,0
1105051796213563,Onyx Ankhaa,2,0,1,0,0,0,0,0
10153536116872217,Jonathan Garcia Gutierrez,2,0,1,0,0,0,0,0
1114061708646340,Joaquin Jamaica Peña Raza,2,0,1,0,0,0,0,0
1008472515903417,Till Rauschenbach,100,0,4,27,0,0,0,11
